subject,relation,object,question,label
W. Michael Blumenthal,family name,Blumenthal,Who is the family name of W. Michael Blumenthal?,Blumenthal
Anthony Kennedy,religion or worldview,Catholic Church,What is the religion or worldview of Anthony Kennedy?,Catholic Church
Anthony Kennedy,employer,University of the Pacific,What is the employer of Anthony Kennedy?,University of the Pacific
Gerald Ford,work location,"Washington, D.C.",What is the work location of Gerald Ford?,"Washington, D.C."
Anthony Kennedy,family name,Kennedy,Who is the family name of Anthony Kennedy?,Kennedy
Gerald Ford,handedness,left-handedness,What is the handedness of Gerald Ford?,left-handedness
Gerald Ford,sport,American football,What is the sport of Gerald Ford?,American football
Gerald Ford,manner of death,natural causes,What is the manner of death of Gerald Ford?,natural causes
John Roberts,religion or worldview,Catholicism,What is the religion or worldview of John Roberts?,Catholicism
Anthony Kennedy,sex or gender,male,What is the sex or gender of Anthony Kennedy?,male
Anthony Kennedy,given name,Anthony,Who is the given name of Anthony Kennedy?,Anthony
Gerald Ford,cause of death,arteriosclerosis,What is the cause of death of Gerald Ford?,arteriosclerosis
Gerald Ford,blood type,O,What is the blood type of Gerald Ford?,O
John Roberts,medical condition,epilepsy,What is the medical condition of John Roberts?,epilepsy
Gerald Ford,writing language,English,What is the writing language of Gerald Ford?,English
John Roberts,sex or gender,male,What is the sex or gender of John Roberts?,male
John Roberts,family name,Roberts,Who is the family name of John Roberts?,Roberts
Ted Stevens,work location,"Washington, D.C.",What is the work location of Ted Stevens?,"Washington, D.C."
Ted Stevens,writing language,English,What is the writing language of Ted Stevens?,English
Ted Stevens,conflict,World War II,What is the conflict of Ted Stevens?,World War II
John Roberts,given name,John,Who is the given name of John Roberts?,John
Trent Lott,native language,English,What is the native language of Trent Lott?,English
Ted Stevens,cause of death,aviation accident,What is the cause of death of Ted Stevens?,aviation accident
Andrew Jackson,place of death,The Hermitage,What is the place of death of Andrew Jackson?,The Hermitage
Trent Lott,place of birth,Grenada,What is the place of birth of Trent Lott?,Grenada
Andrew Jackson,work location,"Washington, D.C.",What is the work location of Andrew Jackson?,"Washington, D.C."
Andrew Jackson,mother,Elizabeth Hutchinson,Who is the mother of Andrew Jackson?,Elizabeth Hutchinson
Ted Stevens,family name,Stevens,Who is the family name of Ted Stevens?,Stevens
Andrew Jackson,spouse,Rachel Jackson,Who is the spouse of Andrew Jackson?,Rachel Jackson
Andrew Jackson,conflict,War of 1812,What is the conflict of Andrew Jackson?,War of 1812
Andrew Jackson,military branch,United States Army,What is the military branch of Andrew Jackson?,United States Army
Andrew Jackson,native language,English,What is the native language of Andrew Jackson?,English
Andrew Jackson,sex or gender,male,What is the sex or gender of Andrew Jackson?,male
Andrew Jackson,member of political party,Democratic Party,What is the member of political party of Andrew Jackson?,Democratic Party
Trent Lott,religion or worldview,Southern Baptist Convention Church,What is the religion or worldview of Trent Lott?,Southern Baptist Convention Church
Andrew Jackson,military or police rank,general,What is the military or police rank of Andrew Jackson?,general
Andrew Jackson,religion or worldview,Presbyterianism,What is the religion or worldview of Andrew Jackson?,Presbyterianism
Trent Lott,work location,"Washington, D.C.",What is the work location of Trent Lott?,"Washington, D.C."
Andrew Jackson,place of burial,The Hermitage,What is the place of burial of Andrew Jackson?,The Hermitage
Andrew Jackson,manner of death,natural causes,What is the manner of death of Andrew Jackson?,natural causes
Trent Lott,sex or gender,male,What is the sex or gender of Trent Lott?,male
Andrew Jackson,child,Andrew Jackson Jr.,Who is the child of Andrew Jackson?,Andrew Jackson Jr.
Martin Van Buren,native language,Dutch,What is the native language of Martin Van Buren?,Dutch
Trent Lott,writing language,English,What is the writing language of Trent Lott?,English
Trent Lott,instrument,voice,What is the instrument of Trent Lott?,voice
Martin Van Buren,place of death,Kinderhook,What is the place of death of Martin Van Buren?,Kinderhook
Martin Van Buren,place of birth,Kinderhook,What is the place of birth of Martin Van Buren?,Kinderhook
Martin Van Buren,spouse,Hannah Van Buren,Who is the spouse of Martin Van Buren?,Hannah Van Buren
Andrew Jackson,family name,Jackson,Who is the family name of Andrew Jackson?,Jackson
Lyndon B. Johnson,writing language,English,What is the writing language of Lyndon B. Johnson?,English
Susan Rice,ethnic group,African Americans,What is the ethnic group of Susan Rice?,African Americans
Martin Van Buren,mother,Maria Hoes,Who is the mother of Martin Van Buren?,Maria Hoes
Martin Van Buren,sex or gender,male,What is the sex or gender of Martin Van Buren?,male
Susan Rice,father,Emmett J. Rice,Who is the father of Susan Rice?,Emmett J. Rice
Susan Rice,member of political party,Democratic Party,What is the member of political party of Susan Rice?,Democratic Party
Susan Rice,mother,Lois Rice,Who is the mother of Susan Rice?,Lois Rice
Susan Rice,academic degree,Doctor of Philosophy,What is the academic degree of Susan Rice?,Doctor of Philosophy
Martin Van Buren,work location,"Washington, D.C.",What is the work location of Martin Van Buren?,"Washington, D.C."
Susan Rice,place of birth,"Washington, D.C.",What is the place of birth of Susan Rice?,"Washington, D.C."
Susan Rice,employer,American University,What is the employer of Susan Rice?,American University
Susan Rice,sex or gender,female,What is the sex or gender of Susan Rice?,female
Martin Van Buren,manner of death,natural causes,What is the manner of death of Martin Van Buren?,natural causes
Martin Van Buren,father,Abraham Van Buren,Who is the father of Martin Van Buren?,Abraham Van Buren
Susan Rice,writing language,English,What is the writing language of Susan Rice?,English
Martin Van Buren,writing language,English,What is the writing language of Martin Van Buren?,English
Martin Van Buren,religion or worldview,Continental Reformed Protestantism,What is the religion or worldview of Martin Van Buren?,Continental Reformed Protestantism
Martin Van Buren,social classification,slave owner,What is the social classification of Martin Van Buren?,slave owner
Michael Bloomberg,native language,English,What is the native language of Michael Bloomberg?,English
Martin Van Buren,given name,Martin,Who is the given name of Martin Van Buren?,Martin
Susan Rice,stepparent,Alfred B. Fitt,Who is the stepparent of Susan Rice?,Alfred B. Fitt
John Adair,social classification,slave owner,What is the social classification of John Adair?,slave owner
Michael Bloomberg,field of work,gun control,What is the field of work of Michael Bloomberg?,gun control
Michael Bloomberg,child,Georgina Bloomberg,Who is the child of Michael Bloomberg?,Georgina Bloomberg
Andrew Jackson,social classification,slave owner,What is the social classification of Andrew Jackson?,slave owner
Michael Bloomberg,sex or gender,male,What is the sex or gender of Michael Bloomberg?,male
Lyndon B. Johnson,place of birth,Stonewall,What is the place of birth of Lyndon B. Johnson?,Stonewall
Andrew Jackson,writing language,English,What is the writing language of Andrew Jackson?,English
Hilda Solis,employer,"California State Polytechnic University, Pomona",What is the employer of Hilda Solis?,"California State Polytechnic University, Pomona"
Hilda Solis,writing language,English,What is the writing language of Hilda Solis?,English
Lyndon B. Johnson,mother,Rebekah Baines Johnson,Who is the mother of Lyndon B. Johnson?,Rebekah Baines Johnson
Lyndon B. Johnson,place of death,Stonewall,What is the place of death of Lyndon B. Johnson?,Stonewall
Lyndon B. Johnson,spouse,Lady Bird Johnson,Who is the spouse of Lyndon B. Johnson?,Lady Bird Johnson
Hilda Solis,member of political party,Democratic Party,What is the member of political party of Hilda Solis?,Democratic Party
Lyndon B. Johnson,father,Samuel Ealy Johnson,Who is the father of Lyndon B. Johnson?,Samuel Ealy Johnson
Hilda Solis,sex or gender,female,What is the sex or gender of Hilda Solis?,female
Lyndon B. Johnson,sex or gender,male,What is the sex or gender of Lyndon B. Johnson?,male
Hilda Solis,given name,Hilda,Who is the given name of Hilda Solis?,Hilda
Michael Bloomberg,unmarried partner,Diana Taylor,Who is the unmarried partner of Michael Bloomberg?,Diana Taylor
Hilda Solis,occupation,politician,What is the occupation of Hilda Solis?,politician
Michael Bloomberg,given name,Michael,Who is the given name of Michael Bloomberg?,Michael
Michael Bloomberg,handedness,left-handedness,What is the handedness of Michael Bloomberg?,left-handedness
Lyndon B. Johnson,native language,English,What is the native language of Lyndon B. Johnson?,English
"Jon Huntsman, Jr.",sex or gender,male,"What is the sex or gender of Jon Huntsman, Jr.?",male
Lyndon B. Johnson,military branch,United States Navy,What is the military branch of Lyndon B. Johnson?,United States Navy
Lyndon B. Johnson,member of political party,Democratic Party,What is the member of political party of Lyndon B. Johnson?,Democratic Party
"Jon Huntsman, Jr.",father,Jon Huntsman Sr.,"Who is the father of Jon Huntsman, Jr.?",Jon Huntsman Sr.
Harry S. Truman,nominated for,Nobel Peace Prize,What was Harry S. Truman nominated for?,Nobel Peace Prize
Harry S. Truman,manner of death,natural causes,What is the manner of death of Harry S. Truman?,natural causes
"Jon Huntsman, Jr.",child,Abby Huntsman,"Who is the child of Jon Huntsman, Jr.?",Abby Huntsman
Harry S. Truman,blood type,O,What is the blood type of Harry S. Truman?,O
Bill Clinton,native language,English,What is the native language of Bill Clinton?,English
Bill Clinton,member of political party,Democratic Party,What is the member of political party of Bill Clinton?,Democratic Party
Bill Clinton,spouse,Hillary Clinton,Who is the spouse of Bill Clinton?,Hillary Clinton
Bill Clinton,place of birth,Hope,What is the place of birth of Bill Clinton?,Hope
Bill Clinton,mother,Virginia Clinton Kelley,What is the mother of Bill Clinton?,Virginia Clinton Kelley
Bill Clinton,father,William Jefferson Blythe Jr.,Who is the father of Bill Clinton?,William Jefferson Blythe Jr.
Bill Clinton,handedness,left-handedness,What is the handedness of Bill Clinton?,left-handedness
Harry S. Truman,writing language,English,What is the writing language of Harry S. Truman?,English
Bill Clinton,child,Chelsea Clinton,Who is the child of Bill Clinton?,Chelsea Clinton
