subject,relation,object,question,label
Black Widow,follows,I Will Never Let You Down,What does Black Widow follow?,I Will Never Let You Down
Black Widow,language of work or name,English,What is the language of work or name of Black Widow?,English
Run Boy Run,performer,Yoann Lemoine,Who does Run Boy Run performer?,Yoann Lemoine
Run Boy Run,record label,Universal Music Group,What is the record label of Run Boy Run?,Universal Music Group
Fancy,lyricist,Iggy Azalea,Who is the lyricist of Fancy?,Iggy Azalea
Fancy,distribution format,music download,What is the distribution format of Fancy?,music download
Fancy,language of work or name,English,What is the language of work or name of Fancy?,English
Counting Stars,language of work or name,English,What is the language of work or name of Counting Stars?,English
Fancy,followed by,Problem,What was Fancy followed by?,Problem
Counting Stars,distribution format,music download,What is the distribution format of Counting Stars?,music download
Counting Stars,lyricist,Ryan Tedder,Who is the lyricist of Counting Stars?,Ryan Tedder
Le temps passe,record label,Mercury Records,What is the record label of Le temps passe?,Mercury Records
Counting Stars,producer,Ryan Tedder,Who is the producer of Counting Stars?,Ryan Tedder
Le temps passe,genre,hip hop music,What is the genre of Le temps passe?,hip hop music
Counting Stars,follows,If I Lose Myself,What does Counting Stars follow?,If I Lose Myself
For You,language of work or name,English,What is the language of work or name of For You?,English
For You,follows,Bedroom Floor,What does For You follow?,Bedroom Floor
For You,record label,Atlantic Records,What is the record label of For You?,Atlantic Records
Counting Stars,composer,Ryan Tedder,Who is the composer of Counting Stars?,Ryan Tedder
For You,followed by,Girls,What was For You followed by?,Girls
For You,genre,synth-pop,What is the genre of For You?,synth-pop
Rolling Stone,genre,pop music,What is the genre of Rolling Stone?,pop music
Rolling Stone,distribution format,music download,What is the distribution format of Rolling Stone?,music download
Rolling Stone,record label,Sony Music,What is the record label of Rolling Stone?,Sony Music
No Sweat,record label,Universal Music Group,What is the record label of No Sweat?,Universal Music Group
No Sweat,producer,Marvin Matyka,Who is the producer of No Sweat?,Marvin Matyka
Rolling Stone,performer,Mylène Farmer,Who does Rolling Stone performer?,Mylène Farmer
No Sweat,distribution format,music download,What is the distribution format of No Sweat?,music download
No Sweat,performer,Marvin Matyka,Who does No Sweat performer?,Marvin Matyka
Let Me Know,performer,Marvin Matyka,Who does Let Me Know performer?,Marvin Matyka
Let Me Know,producer,Marvin Matyka,Who is the producer of Let Me Know?,Marvin Matyka
Let Me Know,genre,electronic dance music,What is the genre of Let Me Know?,electronic dance music
Let Me Know,record label,Universal Music Group,What is the record label of Let Me Know?,Universal Music Group
No Sweat,genre,electronic dance music,What is the genre of No Sweat?,electronic dance music
Make It Rain,form of creative work,single,What is the form of creative work of Make It Rain?,single
Make It Rain,performer,Pop Smoke,What does Make It Rain performer?,Pop Smoke
Let Me Know,distribution format,music download,What is the distribution format of Let Me Know?,music download
Make It Rain,genre,drill,What is the genre of Make It Rain?,drill
Wrecking Ball,language of work or name,English,What is the language of work or name of Wrecking Ball?,English
Wrecking Ball,record label,RCA Records,What is the record label of Wrecking Ball?,RCA Records
Wrecking Ball,producer,Dr. Luke,Who is the producer of Wrecking Ball?,Dr. Luke
Wrecking Ball,follows,We Can't Stop,What does Wrecking Ball follow?,We Can't Stop
Dark Horse,record label,Capitol Records,What is the record label of Dark Horse?,Capitol Records
Dark Horse,producer,Dr. Luke,Who is the producer of Dark Horse?,Dr. Luke
Dark Horse,followed by,Birthday,What was Dark Horse followed by?,Birthday
Dark Horse,language of work or name,English,What is the language of work or name of Dark Horse?,English
Dark Horse,follows,Unconditionally,What does Dark Horse follow?,Unconditionally
Dommage,record label,Polydor Records,What is the record label of Dommage?,Polydor Records
Dommage,distribution format,compact disc,What is the distribution format of Dommage?,compact disc
Dommage,performer,Bigflo & Oli,What does Dommage performer?,Bigflo & Oli
The Fox (What Does the Fox Say?),language of work or name,English,What is the language of work or name of The Fox (What Does the Fox Say?)?,English
Dommage,genre,French hip hop,What is the genre of Dommage?,French hip hop
Wash Us in the Blood,genre,hip hop music,What is the genre of Wash Us in the Blood?,hip hop music
The Fox (What Does the Fox Say?),record label,Parlophone,What is the record label of The Fox (What Does the Fox Say?)?,Parlophone
The Fox (What Does the Fox Say?),distribution format,music download,What is the distribution format of The Fox (What Does the Fox Say?)?,music download
Wash Us in the Blood,form of creative work,single,What is the form of creative work of Wash Us in the Blood?,single
Worth It,tonality,C minor,What is the tonality of Worth It?,C minor
Dark Horse,distribution format,music download,What is the distribution format of Dark Horse?,music download
Worth It,record label,Epic Records,What is the record label of Worth It?,Epic Records
Worth It,producer,Stargate,What is the producer of Worth It?,Stargate
Nos célébrations,record label,Sony Music,What is the record label of Nos célébrations?,Sony Music
Avenir,producer,Dan Black,Who is the producer of Avenir?,Dan Black
Avenir,follows,Jour 1,What does Avenir follow?,Jour 1
This Love,lyricist,Taylor Swift,Who is the lyricist of This Love?,Taylor Swift
Shut Up,record label,Republic Records,What is the record label of Shut Up?,Republic Records
Younger Now,followed by,Week Without You,What was Younger Now followed by?,Week Without You
Shut Up,published in,Positions,What was Shut Up published in?,Positions
Younger Now,record label,RCA Records,What is the record label of Younger Now?,RCA Records
Younger Now,performer,Miley Cyrus,Who does Younger Now performer?,Miley Cyrus
Younger Now,language of work or name,English,What is the language of work or name of Younger Now?,English
Younger Now,genre,pop music,What is the genre of Younger Now?,pop music
Younger Now,lyricist,Miley Cyrus,Who is the lyricist of Younger Now?,Miley Cyrus
Shut Up,genre,contemporary R&B,What is the genre of Shut Up?,contemporary R&B
Marie-Jeanne,performer,Michel Sardou,Who does Marie-Jeanne performer?,Michel Sardou
Marie-Jeanne,producer,Régis Talar,Who is the producer of Marie-Jeanne?,Régis Talar
Marie-Jeanne,composer,Jacques Revaux,Who is the composer of Marie-Jeanne?,Jacques Revaux
Je te déteste,record label,Tôt ou tard,What is the record label of Je te déteste?,Tôt ou tard
"Tweedle Dee, Tweedle Dum",record label,RCA Records,"What is the record label of Tweedle Dee, Tweedle Dum?",RCA Records
Je te déteste,followed by,Pas là,What was Je te déteste followed by?,Pas là
Coffee from Colombia,language of work or name,English,What is the language of work or name of Coffee from Colombia?,English
Hayat Ona Güzel,lyricist,Serdar Ortaç,Who is the lyricist of Hayat Ona Güzel?,Serdar Ortaç
Dernier Métro,record label,The Island Def Jam Music Group,What is the record label of Dernier Métro?,The Island Def Jam Music Group
Coffee from Colombia,genre,pop music,What is the genre of Coffee from Colombia?,pop music
Hayat Ona Güzel,language of work or name,Turkish,What is the language of work or name of Hayat Ona Güzel?,Turkish
Hayat Ona Güzel,composer,Serdar Ortaç,Who is the composer of Hayat Ona Güzel?,Serdar Ortaç
Hayat Ona Güzel,distributed by,iTunes,What was Hayat Ona Güzel distributed by?,iTunes
"Tweedle Dee, Tweedle Dum",genre,bubblegum music,"What is the genre of Tweedle Dee, Tweedle Dum?",bubblegum music
Hayat Ona Güzel,distribution format,music download,What is the distribution format of Hayat Ona Güzel?,music download
Chanson d'amour,record label,Play It Again Sam,What is the record label of Chanson d'amour?,Play It Again Sam
Söylə,language of work or name,Azerbaijani,What is the language of work or name of Söylə?,Azerbaijani
Söylə,genre,pop music,What is the genre of Söylə?,pop music
Hayat Ona Güzel,genre,pop music,What is the genre of Hayat Ona Güzel?,pop music
Thinking Out Loud,language of work or name,English,What is the language of work or name of Thinking Out Loud?,English
Thinking Out Loud,record label,Asylum Records,What is the record label of Thinking Out Loud?,Asylum Records
Waf,record label,Nippon Columbia,What is the record label of Waf?,Nippon Columbia
Thinking Out Loud,follows,2014 Don't,When does Thinking Out Loud follow?,2014 Don't
Thinking Out Loud,performer,Ed Sheeran,Who does Thinking Out Loud performer?,Ed Sheeran
Waf,performer,Julien Doré,Who does Waf performer?,Julien Doré
Quand je t'aime,record label,Warner Music Group,What is the record label of Quand je t'aime?,Warner Music Group
Santé,performer,Stromae,Who does Santé performer?,Stromae
Waf,genre,synth-pop,What is the genre of Waf?,synth-pop
Santé,record label,Polydor Records,What is the record label of Santé?,Polydor Records
Quand je t'aime,performer,Demis Roussos,Who does Quand je t'aime performer?,Demis Roussos
Quand je t'aime,genre,pop music,What is the genre of Quand je t'aime?,pop music
Santé,published in,Multitude,What was Santé published in?,Multitude
On the Road Again,record label,Barclay,What is the record label of On the Road Again?,Barclay
On the Road Again,performer,Bernard Lavilliers,Who does On the Road Again performer?,Bernard Lavilliers
Boogie Man,record label,Epic Records,What is the record label of Boogie Man?,Epic Records
Bezodnya,genre,pop rock,What is the genre of Bezodnya?,pop rock
Zirochka,follows,Handsomely,What does Zirochka follow?,Handsomely
If Ye Love Me,language of work or name,English,What is the language of work or name of If Ye Love Me?,English
Bezodnya,language of work or name,Ukrainian,What is the language of work or name of Bezodnya?,Ukrainian
Boogie Man,genre,French hip hop,What is the genre of Boogie Man?,French hip hop
2 Phút Hơn,lyricist,Pháo,What is the lyricist of 2 Phút Hơn?,Pháo
If Ye Love Me,form of creative work,song,What is the form of creative work of If Ye Love Me?,song
Zirochka,language of work or name,Ukrainian,What is the language of work or name of Zirochka?,Ukrainian
If Ye Love Me,main subject,Gospel of John,Who is the main subject of If Ye Love Me?,Gospel of John
If Ye Love Me,composer,Thomas Tallis,Who is the composer of If Ye Love Me?,Thomas Tallis
Wojenka,record label,Mystic Production,What is the record label of Wojenka?,Mystic Production
If Ye Love Me,copyright status,public domain,What is the copyright status of If Ye Love Me?,public domain
2 Phút Hơn,record label,Spinnin' Records,What is the record label of 2 Phút Hơn?,Spinnin' Records
2 Phút Hơn,composer,Pháo,What is the composer of 2 Phút Hơn?,Pháo
2 Phút Hơn,country of origin,Vietnam,What is the country of origin of 2 Phút Hơn?,Vietnam
2 Phút Hơn,language of work or name,Vietnamese,What is the language of work or name of 2 Phút Hơn?,Vietnamese
Wojenka,genre,alternative rock,What is the genre of Wojenka?,alternative rock
2 Phút Hơn,performer,Pháo,What does 2 Phút Hơn performer?,Pháo
2 Phút Hơn,distribution format,music download,What is the distribution format of 2 Phút Hơn?,music download
Wojenka,main subject,war,What is the main subject of Wojenka?,war
Paris-Seychelles,record label,Nippon Columbia,What is the record label of Paris-Seychelles?,Nippon Columbia
Wojenka,language of work or name,Polish,What is the language of work or name of Wojenka?,Polish
If Ye Love Me,genre,choral music,What is the genre of If Ye Love Me?,choral music
Wojenka,performer,Lao Che,Who does Wojenka performer?,Lao Che
Paris-Seychelles,performer,Julien Doré,Who does Paris-Seychelles performer?,Julien Doré
Suavemente,genre,French hip hop,What is the genre of Suavemente?,French hip hop
2 Phút Hơn,genre,dubstep,What is the genre of 2 Phút Hơn?,dubstep
Paris-Seychelles,distribution format,music download,What is the distribution format of Paris-Seychelles?,music download
Time Machine,record label,RCA Records,What is the record label of Time Machine?,RCA Records
Allô maman bobo,record label,RCA Records,What is the record label of Allô maman bobo?,RCA Records
Time Machine,performer,Alicia Keys,Who does Time Machine performer?,Alicia Keys
Paris-Seychelles,genre,pop music,What is the genre of Paris-Seychelles?,pop music
Allô maman bobo,lyricist,Alain Souchon,Who is the lyricist of Allô maman bobo?,Alain Souchon
Allô maman bobo,performer,Alain Souchon,Who does Allô maman bobo performer?,Alain Souchon
Allô maman bobo,composer,Laurent Voulzy,Who is the composer of Allô maman bobo?,Laurent Voulzy
Time Machine,genre,funk,What is the genre of Time Machine?,funk
Jan Azerbaijan,distributed by,iTunes,What was Jan Azerbaijan distributed by?,iTunes
Be the One,producer,Digital Farm Animals,What is the producer of Be the One?,Digital Farm Animals
Allô maman bobo,genre,chanson,What is the genre of Allô maman bobo?,chanson
Be the One,followed by,Last Dance,What was Be the One followed by?,Last Dance
Be the One,distribution format,music download,What is the distribution format of Be the One?,music download
Jan Azerbaijan,distribution format,music download,What is the distribution format of Jan Azerbaijan?,music download
Jan Azerbaijan,genre,pop music,What is the genre of Jan Azerbaijan?,pop music
Be the One,genre,synth-pop,What is the genre of Be the One?,synth-pop
Be the One,record label,Warner Bros. Records,What is the record label of Be the One?,Warner Bros. Records
La Voix des sages,follows,Simon Papa Tara,Who does La Voix des sages follow?,Simon Papa Tara
La Voix des sages,performer,Yannick Noah,Who does La Voix des sages performer?,Yannick Noah
Ego,producer,Willy William,Who is the producer of Ego?,Willy William
Ego,genre,electronic music,What is the genre of Ego?,electronic music
Ain't Your Mama,language of work or name,English,What is the language of work or name of Ain't Your Mama?,English
Ain't Your Mama,record label,Epic Records,What is the record label of Ain't Your Mama?,Epic Records
Ain't Your Mama,performer,Jennifer Lopez,Who does Ain't Your Mama performer?,Jennifer Lopez
Ego,performer,Willy William,Who does Ego performer?,Willy William
Ain't Your Mama,genre,pop music,What is the genre of Ain't Your Mama?,pop music
Let Me Love You,language of work or name,English,What is the language of work or name of Let Me Love You?,English
Let Me Love You,record label,Republic Records,What is the record label of Let Me Love You?,Republic Records
Pitchi Li Et Daltech,language of work or name,Hebrew,What is the language of work or name of Pitchi Li Et Daltech?,Hebrew
"10,000 Hours",producer,Dan + Shay,"Who is the producer of 10,000 Hours?",Dan + Shay
"10,000 Hours",language of work or name,English,"What is the language of work or name of 10,000 Hours?",English
"10,000 Hours",distribution format,digital distribution,"What is the distribution format of 10,000 Hours?",digital distribution
Let Me Love You,genre,contemporary R&B,What is the genre of Let Me Love You?,contemporary R&B
Lose You to Love Me,followed by,Look at Her Now,What was Lose You to Love Me followed by?,Look at Her Now
Lose You to Love Me,follows,I Can't Get Enough,What does Lose You to Love Me follow?,I Can't Get Enough
Lose You to Love Me,genre,pop music,What is the genre of Lose You to Love Me?,pop music
Introspeq,form of creative work,single,What is the form of creative work of Introspeq?,single
Lose You to Love Me,performer,Selena Gomez,Who does Lose You to Love Me performer?,Selena Gomez
Introspeq,performer,Delawness,What does Introspeq performer?,Delawness
Introspeq,distribution format,music download,What is the distribution format of Introspeq?,music download
Lose You to Love Me,producer,Finneas O'Connell,Who is the producer of Lose You to Love Me?,Finneas O'Connell
Lose You to Love Me,language of work or name,English,What is the language of work or name of Lose You to Love Me?,English
Introspeq,composer,Delawness,What is the composer of Introspeq?,Delawness
Lose You to Love Me,charted in,Billboard Hot 100,What did Lose You to Love Me chart in?,Billboard Hot 100
Lose You to Love Me,record label,Interscope Records,What is the record label of Lose You to Love Me?,Interscope Records
Introspeq,language of work or name,English,What is the language of work or name of Introspeq?,English
City of Love,composer,Martin Kierszenbaum,Who is the composer of City of Love?,Martin Kierszenbaum
City of Love,performer,Mylène Farmer,Who does City of Love performer?,Mylène Farmer
Introspeq,genre,rhythm and blues,What is the genre of Introspeq?,rhythm and blues
Lose You to Love Me,distribution format,vinyl record,What is the distribution format of Lose You to Love Me?,vinyl record
Maman,record label,Mercury Records,What is the record label of Maman?,Mercury Records
Lose You to Love Me,published in,Rare,What was Lose You to Love Me published in?,Rare
Les Poèmes de Michelle,form of creative work,single,What is the form of creative work of Les Poèmes de Michelle?,single
Les Poèmes de Michelle,record label,Virgin Records,What is the record label of Les Poèmes de Michelle?,Virgin Records
City of Love,genre,electropop,What is the genre of City of Love?,electropop
City of Love,follows,Stolen Car,What does City of Love follow?,Stolen Car
City of Love,record label,Polydor Records,What is the record label of City of Love?,Polydor Records
On s'aimera toujours,distributed by,Believe,What was On s'aimera toujours distributed by?,Believe
Les Poèmes de Michelle,genre,pop soul,What is the genre of Les Poèmes de Michelle?,pop soul
On s'aimera toujours,performer,Cœur de pirate,What does On s'aimera toujours performer?,Cœur de pirate
On s'aimera toujours,lyricist,Cœur de pirate,What is the lyricist of On s'aimera toujours?,Cœur de pirate
On s'aimera toujours,genre,French pop,What is the genre of On s'aimera toujours?,French pop
Bim bam toi,record label,MCA Inc.,What is the record label of Bim bam toi?,MCA Inc.
Bim bam toi,distribution format,music download,What is the distribution format of Bim bam toi?,music download
Bim bam toi,performer,Carla Lazzari,Who does Bim bam toi performer?,Carla Lazzari
Y'a pas que les grands qui rêvent,genre,pop music,What is the genre of Y'a pas que les grands qui rêvent?,pop music
Bim bam toi,distributed by,iTunes,What was Bim bam toi distributed by?,iTunes
Blonde,followed by,A cause de l'automne,What was Blonde followed by?,A cause de l'automne
Blonde,composer,Pascal Obispo,Who is the composer of Blonde?,Pascal Obispo
I Can't Get Enough,lyricist,Benny Blanco,Who is the lyricist of I Can't Get Enough?,Benny Blanco
Blonde,follows,Alcaline,What does Blonde follow?,Alcaline
Blonde,genre,French pop,What is the genre of Blonde?,French pop
Blonde,producer,Pascal Obispo,Who is the producer of Blonde?,Pascal Obispo
I Can't Get Enough,language of work or name,English,What is the language of work or name of I Can't Get Enough?,English
I Can't Get Enough,followed by,Lose You to Love Me,What was I Can't Get Enough followed by?,Lose You to Love Me
I Can't Get Enough,record label,Interscope Records,What is the record label of I Can't Get Enough?,Interscope Records
Bitches Broken Hearts,record label,Interscope Records,What is the record label of Bitches Broken Hearts?,Interscope Records
Bitches Broken Hearts,producer,Finneas O'Connell,Who is the producer of Bitches Broken Hearts?,Finneas O'Connell
Bitches Broken Hearts,followed by,Lovely,What was Bitches Broken Hearts followed by?,Lovely
La Grenade,performer,Clara Luciani,Who does La Grenade performer?,Clara Luciani
Bitches Broken Hearts,follows,&Burn,What does Bitches Broken Hearts follow?,&Burn
La Grenade,lyricist,Clara Luciani,Who is the lyricist of La Grenade?,Clara Luciani
La Grenade,genre,chanson,What is the genre of La Grenade?,chanson
La Grenade,distribution format,music download,What is the distribution format of La Grenade?,music download
Bitches Broken Hearts,performer,Billie Eilish,Who does Bitches Broken Hearts performer?,Billie Eilish
Bitches Broken Hearts,lyricist,Billie Eilish,Who is the lyricist of Bitches Broken Hearts?,Billie Eilish
Jamais content,record label,RCA Records,What is the record label of Jamais content?,RCA Records
Bitches Broken Hearts,genre,contemporary R&B,What is the genre of Bitches Broken Hearts?,contemporary R&B
Jamais content,performer,Alain Souchon,Who does Jamais content performer?,Alain Souchon
Look Away,distribution format,music download,What is the distribution format of Look Away?,music download
Jamais content,composer,Laurent Voulzy,Who is the composer of Jamais content?,Laurent Voulzy
Look Away,record label,Armada,What is the record label of Look Away?,Armada
Look Away,language of work or name,English,What is the language of work or name of Look Away?,English
Look Away,genre,pop music,What is the genre of Look Away?,pop music
See You Again,performer,Carrie Underwood,Who does See You Again performer?,Carrie Underwood
I Have Questions,lyricist,Camila Cabello,Who is the lyricist of I Have Questions?,Camila Cabello
See You Again,follows,Two Black Cadillacs,What does See You Again follow?,Two Black Cadillacs
I Have Questions,record label,Epic Records,What is the record label of I Have Questions?,Epic Records
Copines,performer,Aya Nakamura,Who does Copines performer?,Aya Nakamura
I Have Questions,genre,trap music,What is the genre of I Have Questions?,trap music
I Have Questions,performer,Camila Cabello,Who does I Have Questions performer?,Camila Cabello
Copines,genre,French hip hop,What is the genre of Copines?,French hip hop
Medellín,record label,Interscope Records,What is the record label of Medellín?,Interscope Records
Copines,distribution format,music download,What is the distribution format of Copines?,music download
Copines,follows,Djadja,Who does Copines follow?,Djadja
Bruxelles je t'aime,published in,Nonante-Cinq,What was Bruxelles je t'aime published in?,Nonante-Cinq
Medellín,distributed by,Google Play Music,What was Medellín distributed by?,Google Play Music
See You Again,genre,country pop,What is the genre of See You Again?,country pop
Medellín,distribution format,music download,What is the distribution format of Medellín?,music download
Medellín,genre,Latin pop,What is the genre of Medellín?,Latin pop
Medellín,follows,Hold Tight,What does Medellín follow?,Hold Tight
Make It Right,producer,Fred Again,Who is the producer of Make It Right?,Fred Again
Make It Right,follows,Lights,What does Make It Right follow?,Lights
Make It Right,performer,BTS,What does Make It Right performer?,BTS
Make It Right,lyricist,Fred Again,Who is the lyricist of Make It Right?,Fred Again
Pop/Stars,followed by,The Baddest,What was Pop/Stars followed by?,The Baddest
Chandelier,producer,Greg Kurstin,Who is the producer of Chandelier?,Greg Kurstin
Chandelier,follows,Elastic Heart,What does Chandelier follow?,Elastic Heart
Chandelier,record label,RCA Records,What is the record label of Chandelier?,RCA Records
Chandelier,language of work or name,English,What is the language of work or name of Chandelier?,English
Chandelier,form of creative work,single,What is the form of creative work of Chandelier?,single
Crazy in Love,form of creative work,single,What is the form of creative work of Crazy in Love?,single
Chandelier,genre,electropop,What is the genre of Chandelier?,electropop
Dis-moi que l'amour,form of creative work,single,What is the form of creative work of Dis-moi que l'amour?,single
Dis-moi que l'amour,record label,Mercury Records,What is the record label of Dis-moi que l'amour?,Mercury Records
Dis-moi que l'amour,genre,pop music,What is the genre of Dis-moi que l'amour?,pop music
White Flag,form of creative work,single,What is the form of creative work of White Flag?,single
Pop/Stars,language of work or name,English,What is the language of work or name of Pop/Stars?,English
Pop/Stars,record label,Riot Games,What is the record label of Pop/Stars?,Riot Games
White Flag,performer,Passion Conferences,What does White Flag performer?,Passion Conferences
White Flag,genre,contemporary worship music,What is the genre of White Flag?,contemporary worship music
Pas là,record label,Tôt ou tard,What is the record label of Pas là?,Tôt ou tard
Les Filles d'aujourd'hui,record label,Polydor Records,What is the record label of Les Filles d'aujourd'hui?,Polydor Records
Les Filles d'aujourd'hui,genre,pop music,What is the genre of Les Filles d'aujourd'hui?,pop music
Ça ira,record label,Polydor Records,What is the record label of Ça ira?,Polydor Records
Les Filles d'aujourd'hui,follows,Le Bonheur,What does Les Filles d'aujourd'hui follow?,Le Bonheur
Pas là,genre,pop music,What is the genre of Pas là?,pop music
Ça ira,genre,pop music,What is the genre of Ça ira?,pop music
Ça ira,composer,Fabien Nataf,Who is the composer of Ça ira?,Fabien Nataf
Caroline,composer,MC Solaar,What is the composer of Caroline?,MC Solaar
Caroline,record label,Polydor Records,What is the record label of Caroline?,Polydor Records
Caroline,performer,MC Solaar,What does Caroline performer?,MC Solaar
Caroline,form of creative work,single,What is the form of creative work of Caroline?,single
Adagio,followed by,I Will Love Again,What was Adagio followed by?,I Will Love Again
Adagio,record label,Epic Records,What is the record label of Adagio?,Epic Records
Le Bonheur,record label,Polydor Records,What is the record label of Le Bonheur?,Polydor Records
Adagio,producer,Rick Allison,Who is the producer of Adagio?,Rick Allison
Le Bonheur,genre,pop music,What is the genre of Le Bonheur?,pop music
Caroline,genre,French hip hop,What is the genre of Caroline?,French hip hop
Wake Me Up,performer,Foals,What does Wake Me Up performer?,Foals
Wake Me Up,record label,Warner Records Inc.,What is the record label of Wake Me Up?,Warner Records Inc.
Vertige de l'amour,composer,Alain Bashung,Who is the composer of Vertige de l'amour?,Alain Bashung
Vertige de l'amour,performer,Alain Bashung,Who does Vertige de l'amour performer?,Alain Bashung
Adagio,performer,Lara Fabian,Who does Adagio performer?,Lara Fabian
Vertige de l'amour,lyricist,Boris Bergman,Who is the lyricist of Vertige de l'amour?,Boris Bergman
Ne khovai ochei,distribution format,music download,What is the distribution format of Ne khovai ochei?,music download
Bad Habits,record label,RCA Records,What is the record label of Bad Habits?,RCA Records
Vertige de l'amour,form of creative work,single,What is the form of creative work of Vertige de l'amour?,single
Ne khovai ochei,performer,Iryna Bilyk,Who does Ne khovai ochei performer?,Iryna Bilyk
Dior,form of creative work,single,What is the form of creative work of Dior?,single
Ne khovai ochei,record label,Best Music,What is the record label of Ne khovai ochei?,Best Music
Dior,performer,Pop Smoke,What does Dior performer?,Pop Smoke
Dior,language of work or name,English,What is the language of work or name of Dior?,English
Le Temps,genre,French pop,What is the genre of Le Temps?,French pop
Ne khovai ochei,genre,pop music,What is the genre of Ne khovai ochei?,pop music
On oublie le reste,producer,Bob Sinclar,Who is the producer of On oublie le reste?,Bob Sinclar
Dior,genre,hip hop music,What is the genre of Dior?,hip hop music
On oublie le reste,genre,pop music,What is the genre of On oublie le reste?,pop music
Delicate,performer,Taylor Swift,Who does Delicate performer?,Taylor Swift
Delicate,genre,pop music,What is the genre of Delicate?,pop music
Delicate,distribution format,digital distribution,What is the distribution format of Delicate?,digital distribution
Delicate,language of work or name,English,What is the language of work or name of Delicate?,English
Simon Papa Tara,performer,Yannick Noah,Who does Simon Papa Tara performer?,Yannick Noah
SHUT UP,record label,Interscope Records,What is the record label of SHUT UP?,Interscope Records
On était beau,record label,Mercury Records,What is the record label of On était beau?,Mercury Records
Simon Papa Tara,record label,Sony Music,What is the record label of Simon Papa Tara?,Sony Music
SHUT UP,form of creative work,single,What is the form of creative work of SHUT UP?,single
On était beau,composer,Dany Synthé,Who is the composer of On était beau?,Dany Synthé
On était beau,genre,pop music,What is the genre of On était beau?,pop music
The Price of Fame,producer,Jordan Kyle,Who is the producer of The Price of Fame?,Jordan Kyle
The Price of Fame,language of work or name,English,What is the language of work or name of The Price of Fame?,English
The Price of Fame,lyricist,Marcellus Long,Who is the lyricist of The Price of Fame?,Marcellus Long
Fake Love,followed by,Idol,What was Fake Love followed by?,Idol
The Price of Fame,distribution format,music download,What is the distribution format of The Price of Fame?,music download
The Price of Fame,performer,Marcellus Long,Who does The Price of Fame performer?,Marcellus Long
Fake Love,follows,Mic Drop,What does Fake Love follow?,Mic Drop
word/sample,producer,Sakanaction,What is the producer of word/sample?,Sakanaction
Fake Love,record label,Big Hit Music,What is the record label of Fake Love?,Big Hit Music
Fake Love,genre,K-pop,What is the genre of Fake Love?,K-pop
word/sample,performer,Sakanaction,What does word/sample performer?,Sakanaction
word/sample,language of work or name,Japanese,What is the language of work or name of word/sample?,Japanese
word/sample,distributed by,iTunes,What was word/sample distributed by?,iTunes
word/sample,distribution format,music download,What is the distribution format of word/sample?,music download
word/sample,place of publication,Japan,What is the place of publication of word/sample?,Japan
The Price of Fame,genre,pop music,What is the genre of The Price of Fame?,pop music
word/sample,genre,rock music,What is the genre of word/sample?,rock music
word/sample,lyricist,Ichiro Yamaguchi,Who is the lyricist of word/sample?,Ichiro Yamaguchi
word/sample,followed by,Night Fishing is Good,What was word/sample followed by?,Night Fishing is Good
Sila vysoty,language of work or name,Russian,What is the language of work or name of Sila vysoty?,Russian
Vabyty,performer,Tina Karol,Who does Vabyty performer?,Tina Karol
Vabyty,followed by,Idi na zhizn',Who was Vabyty followed by?,Idi na zhizn'
word/sample,composer,Ichiro Yamaguchi,Who is the composer of word/sample?,Ichiro Yamaguchi
Vabyty,lyricist,Alyona Alyona,Who is the lyricist of Vabyty?,Alyona Alyona
Sila vysoty,performer,Tina Karol,Who does Sila vysoty performer?,Tina Karol
Sila vysoty,followed by,Bezodnya,What was Sila vysoty followed by?,Bezodnya
Vabyty,follows,Bezodnya,What does Vabyty follow?,Bezodnya
Sila vysoty,genre,pop music,What is the genre of Sila vysoty?,pop music
Vabyty,language of work or name,Ukrainian,What is the language of work or name of Vabyty?,Ukrainian
Prendre un enfant,lyricist,Yves Duteil,Who is the lyricist of Prendre un enfant?,Yves Duteil
Alright,record label,Columbia Records,What is the record label of Alright?,Columbia Records
À l'ammoniaque,followed by,91's,When was À l'ammoniaque followed by?,91's
Sta Tragoudia Pou Agapas,composer,Michalis Chatzigiannis,Who is the composer of Sta Tragoudia Pou Agapas?,Michalis Chatzigiannis
À l'ammoniaque,performer,PNL,What does À l'ammoniaque performer?,PNL
Sta Tragoudia Pou Agapas,performer,Michalis Chatzigiannis,Who does Sta Tragoudia Pou Agapas performer?,Michalis Chatzigiannis
Alright,genre,pop music,What is the genre of Alright?,pop music
À l'ammoniaque,genre,French hip hop,What is the genre of À l'ammoniaque?,French hip hop
Sta Tragoudia Pou Agapas,record label,Heaven Music,What is the record label of Sta Tragoudia Pou Agapas?,Heaven Music
Sta Tragoudia Pou Agapas,language of work or name,Greek,What is the language of work or name of Sta Tragoudia Pou Agapas?,Greek
Laugh Now Cry Later,form of creative work,single,What is the form of creative work of Laugh Now Cry Later?,single
Laugh Now Cry Later,distributed by,iTunes,What was Laugh Now Cry Later distributed by?,iTunes
Laugh Now Cry Later,language of work or name,English,What is the language of work or name of Laugh Now Cry Later?,English
Laugh Now Cry Later,genre,hip hop music,What is the genre of Laugh Now Cry Later?,hip hop music
Million Dollar Baby,performer,Ava Max,Who does Million Dollar Baby performer?,Ava Max
Million Dollar Baby,record label,Atlantic Records,What is the record label of Million Dollar Baby?,Atlantic Records
