subject,relation,object,question,label
Heinrich Emanuel Merck,father,Johann Anton Merck,Who is the father of Heinrich Emanuel Merck?,Johann Anton Merck
Heinrich Emanuel Merck,place of birth,Darmstadt,What is the place of birth of Heinrich Emanuel Merck?,Darmstadt
Heinrich Emanuel Merck,place of death,Darmstadt,What is the place of death of Heinrich Emanuel Merck?,Darmstadt
Victor Mayer,residence,Pforzheim,What is the residence of Victor Mayer?,Pforzheim
John Rabe,member of political party,Nazi Party,What is the member of political party of John Rabe?,Nazi Party
Heinrich Emanuel Merck,sex or gender,male,What is the sex or gender of Heinrich Emanuel Merck?,male
Victor Mayer,family name,Mayer,Who is the family name of Victor Mayer?,Mayer
John Rabe,place of death,Berlin,What is the place of death of John Rabe?,Berlin
John Rabe,country of citizenship,Germany,What is the country of citizenship of John Rabe?,Germany
John Rabe,place of birth,Hamburg,What is the place of birth of John Rabe?,Hamburg
John Rabe,occupation,entrepreneur,What is the occupation of John Rabe?,entrepreneur
John Rabe,employer,Siemens,What is the employer of John Rabe?,Siemens
John Rabe,sex or gender,male,What is the sex or gender of John Rabe?,male
John Rabe,given name,John,Who is the given name of John Rabe?,John
John Rabe,family name,Rabe,Who is the family name of John Rabe?,Rabe
John Rabe,manner of death,natural causes,What is the manner of death of John Rabe?,natural causes
Roland Mack,work location,Rust,What is the work location of Roland Mack?,Rust
Roland Mack,country of citizenship,Germany,What is the country of citizenship of Roland Mack?,Germany
Roland Mack,given name,Roland,Who is the given name of Roland Mack?,Roland
Hasso Plattner,country of citizenship,Germany,What is the country of citizenship of Hasso Plattner?,Germany
Hasso Plattner,place of birth,Berlin,What is the place of birth of Hasso Plattner?,Berlin
Roland Mack,educated at,Karlsruhe Institute of Technology,What was Roland Mack educated at?,Karlsruhe Institute of Technology
Roland Mack,occupation,entrepreneur,What is the occupation of Roland Mack?,entrepreneur
Roland Mack,father,Franz Mack,Who is the father of Roland Mack?,Franz Mack
Hasso Plattner,educated at,University of Karlsruhe,What was Hasso Plattner educated at?,University of Karlsruhe
Roland Mack,sex or gender,male,What is the sex or gender of Roland Mack?,male
Roland Mack,place of birth,Freiburg im Breisgau,What is the place of birth of Roland Mack?,Freiburg im Breisgau
Hasso Plattner,sex or gender,male,What is the sex or gender of Hasso Plattner?,male
Hasso Plattner,child,Stefanie Plattner,Who is the child of Hasso Plattner?,Stefanie Plattner
Hasso Plattner,employer,SAP,What is the employer of Hasso Plattner?,SAP
Waldemar Petersen,place of birth,Athens,What is the place of birth of Waldemar Petersen?,Athens
Waldemar Petersen,doctoral advisor,Erasmus Kittler,Who is the doctoral advisor of Waldemar Petersen?,Erasmus Kittler
Waldemar Petersen,place of death,Darmstadt,What is the place of death of Waldemar Petersen?,Darmstadt
Waldemar Petersen,educated at,Technical University of Darmstadt,What was Waldemar Petersen educated at?,Technical University of Darmstadt
Waldemar Petersen,given name,Waldemar,Who is the given name of Waldemar Petersen?,Waldemar
Herbert Hainer,country of citizenship,Germany,What is the country of citizenship of Herbert Hainer?,Germany
Waldemar Petersen,country of citizenship,Germany,What is the country of citizenship of Waldemar Petersen?,Germany
Herbert Hainer,place of birth,Moosthenning,What is the place of birth of Herbert Hainer?,Moosthenning
Waldemar Petersen,member of political party,Nazi Party,What is the member of political party of Waldemar Petersen?,Nazi Party
Waldemar Petersen,employer,Technical University of Darmstadt,What is the employer of Waldemar Petersen?,Technical University of Darmstadt
Waldemar Petersen,sex or gender,male,What is the sex or gender of Waldemar Petersen?,male
Otto Röhm,given name,Otto,Who is the given name of Otto Röhm?,Otto
Herbert Hainer,sex or gender,male,What is the sex or gender of Herbert Hainer?,male
Herbert Hainer,educated at,University of Applied Sciences Landshut,What was Herbert Hainer educated at?,University of Applied Sciences Landshut
Yingluck Shinawatra,convicted of,corruption,What was Yingluck Shinawatra convicted of?,corruption
Herbert Hainer,occupation,entrepreneur,What is the occupation of Herbert Hainer?,entrepreneur
Yingluck Shinawatra,member of political party,Pheu Thai Party,What is the member of political party of Yingluck Shinawatra?,Pheu Thai Party
Yingluck Shinawatra,religion or worldview,Theravāda,What is the religion or worldview of Yingluck Shinawatra?,Theravāda
Bruno Tesch,place of birth,Berlin,What is the place of birth of Bruno Tesch?,Berlin
Tamara Desni,place of death,Valence,What is the place of death of Tamara Desni?,Valence
Tamara Desni,mother,Xenia Desni,Who is the mother of Tamara Desni?,Xenia Desni
Bruno Tesch,member of political party,Nazi Party,What is the member of political party of Bruno Tesch?,Nazi Party
Bruno Tesch,field of work,chemistry,What is the field of work of Bruno Tesch?,chemistry
Tamara Desni,sex or gender,female,What is the sex or gender of Tamara Desni?,female
Tamara Desni,place of birth,Berlin,What is the place of birth of Tamara Desni?,Berlin
Yingluck Shinawatra,sex or gender,female,What is the sex or gender of Yingluck Shinawatra?,female
Bruno Tesch,cause of death,hanging,What is the cause of death of Bruno Tesch?,hanging
Bruno Tesch,manner of death,capital punishment,What is the manner of death of Bruno Tesch?,capital punishment
Michael Diekmann,educated at,University of Göttingen,What was Michael Diekmann educated at?,University of Göttingen
Keith R. Kernspecht,country of citizenship,Germany,What is the country of citizenship of Keith R. Kernspecht?,Germany
Bruno Tesch,country of citizenship,Germany,What is the country of citizenship of Bruno Tesch?,Germany
Keith R. Kernspecht,place of birth,Grömitz,What is the place of birth of Keith R. Kernspecht?,Grömitz
Keith R. Kernspecht,occupation,entrepreneur,What is the occupation of Keith R. Kernspecht?,entrepreneur
Michael Diekmann,country of citizenship,Germany,What is the country of citizenship of Michael Diekmann?,Germany
Bruno Tesch,sex or gender,male,What is the sex or gender of Bruno Tesch?,male
Keith R. Kernspecht,student,Emin Boztepe,Who is the student of Keith R. Kernspecht?,Emin Boztepe
Michael Diekmann,affiliation,Allianz SE,What is the affiliation of Michael Diekmann?,Allianz SE
Theo Albrecht,conflict,World War II,What is the conflict of Theo Albrecht?,World War II
Michael Diekmann,given name,Michael,Who is the given name of Michael Diekmann?,Michael
Michael Diekmann,employer,Allianz SE,What is the employer of Michael Diekmann?,Allianz SE
David O. Selznick,place of death,Hollywood,What is the place of death of David O. Selznick?,Hollywood
Theo Albrecht,partner in business or sport,Karl hans Albrecht,Who is the partner in business or sport of Theo Albrecht?,Karl hans Albrecht
Keith R. Kernspecht,sex or gender,male,What is the sex or gender of Keith R. Kernspecht?,male
Michael Diekmann,sex or gender,male,What is the sex or gender of Michael Diekmann?,male
Michael Diekmann,family name,Diekmann,Who is the family name of Michael Diekmann?,Diekmann
Theo Albrecht,child,Berthold Albrecht,Who is the child of Theo Albrecht?,Berthold Albrecht
Theo Albrecht,occupation,entrepreneur,What is the occupation of Theo Albrecht?,entrepreneur
Snoop Dogg,native language,English,What is the native language of Snoop Dogg?,English
Theo Albrecht,country of citizenship,Germany,What is the country of citizenship of Theo Albrecht?,Germany
Theo Albrecht,family name,Albrecht,Who is the family name of Theo Albrecht?,Albrecht
David O. Selznick,sex or gender,male,What is the sex or gender of David O. Selznick?,male
Snoop Dogg,place of birth,Long Beach,What is the place of birth of Snoop Dogg?,Long Beach
Snoop Dogg,religion or worldview,Rastafari,Who is the religion or worldview of Snoop Dogg?,Rastafari
Theo Albrecht,employer,Aldi Nord,What is the employer of Theo Albrecht?,Aldi Nord
Theo Albrecht,sex or gender,male,What is the sex or gender of Theo Albrecht?,male
Snoop Dogg,educated at,Compton College,What was Snoop Dogg educated at?,Compton College
Herbert Hainer,given name,Herbert,Who is the given name of Herbert Hainer?,Herbert
Snoop Dogg,sex or gender,male,What is the sex or gender of Snoop Dogg?,male
Herbert Hainer,sport,association football,What is the sport of Herbert Hainer?,association football
Carl August Dohrn,sex or gender,male,What is the sex or gender of Carl August Dohrn?,male
Tamara Desni,country of citizenship,Germany,What is the country of citizenship of Tamara Desni?,Germany
Friedrich Eduard Bilz,country of citizenship,Germany,What is the country of citizenship of Friedrich Eduard Bilz?,Germany
Hugo Sholto von Douglas,place of death,Berlin,What is the place of death of Hugo Sholto von Douglas?,Berlin
Hugo Sholto von Douglas,place of birth,Aschersleben,What is the place of birth of Hugo Sholto von Douglas?,Aschersleben
Friedrich Eduard Bilz,sex or gender,male,What is the sex or gender of Friedrich Eduard Bilz?,male
Hugo Sholto von Douglas,sex or gender,male,What is the sex or gender of Hugo Sholto von Douglas?,male
Vlad Filat,religion or worldview,Eastern Orthodoxy,What is the religion or worldview of Vlad Filat?,Eastern Orthodoxy
Carl August Dohrn,given name,Carl,Who is the given name of Carl August Dohrn?,Carl
Thomas Haffa,given name,Thomas,Who is the given name of Thomas Haffa?,Thomas
Thomas Haffa,country of citizenship,Germany,What is the country of citizenship of Thomas Haffa?,Germany
Günter Mast,place of death,Celle,What is the place of death of Günter Mast?,Celle
Günter Mast,sex or gender,male,What is the sex or gender of Günter Mast?,male
Vlad Filat,sex or gender,male,What is the sex or gender of Vlad Filat?,male
Christoph Franz,sex or gender,male,What is the sex or gender of Christoph Franz?,male
Günter Mast,occupation,entrepreneur,What is the occupation of Günter Mast?,entrepreneur
Christoph Franz,place of birth,Frankfurt,What is the place of birth of Christoph Franz?,Frankfurt
Günter Mast,family name,Mast,What is the family name of Günter Mast?,Mast
Thomas Haffa,sex or gender,male,What is the sex or gender of Thomas Haffa?,male
Günter Mast,country of citizenship,Germany,What is the country of citizenship of Günter Mast?,Germany
Thomas Haffa,occupation,entrepreneur,What is the occupation of Thomas Haffa?,entrepreneur
David O. Selznick,father,Lewis J. Selznick,Who is the father of David O. Selznick?,Lewis J. Selznick
David O. Selznick,manner of death,natural causes,What is the manner of death of David O. Selznick?,natural causes
Günther Fielmann,place of death,Lütjensee,What is the place of death of Günther Fielmann?,Lütjensee
David O. Selznick,educated at,Columbia University,What was David O. Selznick educated at?,Columbia University
David O. Selznick,religion or worldview,Judaism,What is the religion or worldview of David O. Selznick?,Judaism
David O. Selznick,given name,David,Who is the given name of David O. Selznick?,David
Günther Fielmann,place of birth,Stafstedt,What is the place of birth of Günther Fielmann?,Stafstedt
Günther Fielmann,country of citizenship,Germany,What is the country of citizenship of Günther Fielmann?,Germany
Günther Fielmann,residence,Hamburg,What is the residence of Günther Fielmann?,Hamburg
Günther Fielmann,sex or gender,male,What is the sex or gender of Günther Fielmann?,male
Snoop Dogg,instrument,voice,What is the instrument of Snoop Dogg?,voice
Snoop Dogg,partner in business or sport,Nipsey Hussle,Who is the partner in business or sport of Snoop Dogg?,Nipsey Hussle
Christoph Franz,affiliation,Lufthansa,What is the affiliation of Christoph Franz?,Lufthansa
Bidzina Ivanishvili,significant event,Panama Papers,What is the significant event of Bidzina Ivanishvili?,Panama Papers
Bidzina Ivanishvili,religion or worldview,Georgian Orthodox Church,What is the religion or worldview of Bidzina Ivanishvili?,Georgian Orthodox Church
Bidzina Ivanishvili,child,Bera Ivanishvili,Who is the child of Bidzina Ivanishvili?,Bera Ivanishvili
Bidzina Ivanishvili,sex or gender,male,What is the sex or gender of Bidzina Ivanishvili?,male
Georg Winter,place of birth,Hamburg,What is the place of birth of Georg Winter?,Hamburg
Andrus Ansip,affiliation,European Commission,What is the affiliation of Andrus Ansip?,European Commission
Georg Winter,country of citizenship,Germany,What is the country of citizenship of Georg Winter?,Germany
Georg Winter,academic degree,Doctor of Laws,What is the academic degree of Georg Winter?,Doctor of Laws
Georg Winter,family name,Winter,What is the family name of Georg Winter?,Winter
Heinrich Emanuel Merck,given name,Heinrich,Who is the given name of Heinrich Emanuel Merck?,Heinrich
Heinrich Emanuel Merck,family name,Merck,What is the family name of Heinrich Emanuel Merck?,Merck
Victor Mayer,place of death,Pforzheim,What is the place of death of Victor Mayer?,Pforzheim
Victor Mayer,place of birth,Pforzheim,What is the place of birth of Victor Mayer?,Pforzheim
Victor Mayer,country of citizenship,Germany,What is the country of citizenship of Victor Mayer?,Germany
Victor Mayer,religion or worldview,Catholic Church,What is the religion or worldview of Victor Mayer?,Catholic Church
Georg Winter,sex or gender,male,What is the sex or gender of Georg Winter?,male
Charles Pfizer,native language,German,What is the native language of Charles Pfizer?,German
Charles Pfizer,place of birth,Ludwigsburg,What is the place of birth of Charles Pfizer?,Ludwigsburg
Charles Pfizer,child,Alice Bachofen-Echt,Who is the child of Charles Pfizer?,Alice Bachofen-Echt
Otto Röhm,educated at,Ludwig Maximilian University of Munich,What was Otto Röhm educated at?,Ludwig Maximilian University of Munich
Otto Röhm,place of birth,Öhringen,What is the place of birth of Otto Röhm?,Öhringen
Charles Pfizer,place of death,Rhode Island,What is the place of death of Charles Pfizer?,Rhode Island
Victor Mayer,sex or gender,male,What is the sex or gender of Victor Mayer?,male
Charles Pfizer,sex or gender,male,What is the sex or gender of Charles Pfizer?,male
Otto Röhm,place of death,Berlin,What is the place of death of Otto Röhm?,Berlin
Otto Röhm,country of citizenship,German Reich,What is the country of citizenship of Otto Röhm?,German Reich
Otto Röhm,sex or gender,male,What is the sex or gender of Otto Röhm?,male
Dan Bricklin,employer,Digital Equipment Corporation,What is the employer of Dan Bricklin?,Digital Equipment Corporation
Dan Bricklin,notable work,VisiCalc,What is the notable work of Dan Bricklin?,VisiCalc
Marco Polo,place of birth,Venice,What is the place of birth of Marco Polo?,Venice
Snoop Dogg,writing language,English,What is the writing language of Snoop Dogg?,English
Niklas Zennström,sex or gender,male,What is the sex or gender of Niklas Zennström?,male
Marco Polo,place of death,Venice,What is the place of death of Marco Polo?,Venice
Marco Polo,country of citizenship,Republic of Venice,What is the country of citizenship of Marco Polo?,Republic of Venice
Marco Polo,father,Niccolò Polo,Who is the father of Marco Polo?,Niccolò Polo
Marco Polo,sex or gender,male,What is the sex or gender of Marco Polo?,male
Johannes Hevelius,place of death,Gdańsk,What is the place of death of Johannes Hevelius?,Gdańsk
Johannes Hevelius,educated at,Leiden University,What was Johannes Hevelius educated at?,Leiden University
Johannes Hevelius,place of birth,Gdańsk,What is the place of birth of Johannes Hevelius?,Gdańsk
Marco Polo,significant event,The Travels of Marco Polo,Who is the significant event of Marco Polo?,The Travels of Marco Polo
Johannes Hevelius,sex or gender,male,What is the sex or gender of Johannes Hevelius?,male
Johannes Hevelius,spouse,Elisabeth Hevelius,Who is the spouse of Johannes Hevelius?,Elisabeth Hevelius
Herbert Quandt,medical condition,blindness,What is the medical condition of Herbert Quandt?,blindness
Herbert Quandt,country of citizenship,Germany,What is the country of citizenship of Herbert Quandt?,Germany
Herbert Quandt,member of political party,Nazi Party,What is the member of political party of Herbert Quandt?,Nazi Party
Herbert Quandt,spouse,Johanna Quandt,Who is the spouse of Herbert Quandt?,Johanna Quandt
Herbert Quandt,father,Günther Quandt,Who is the father of Herbert Quandt?,Günther Quandt
Herbert Quandt,place of death,Kiel,What is the place of death of Herbert Quandt?,Kiel
Herbert Quandt,occupation,entrepreneur,What is the occupation of Herbert Quandt?,entrepreneur
Herbert Quandt,sex or gender,male,What is the sex or gender of Herbert Quandt?,male
James Clark,country of citizenship,United Kingdom,What is the country of citizenship of James Clark?,United Kingdom
Herbert Quandt,family name,Quandt,Who is the family name of Herbert Quandt?,Quandt
Johannes Hevelius,student,Gottfried Kirch,Who is the student of Johannes Hevelius?,Gottfried Kirch
Herbert Quandt,given name,Herbert,Who is the given name of Herbert Quandt?,Herbert
Ludwig Georg Braun,place of birth,Kassel,What is the place of birth of Ludwig Georg Braun?,Kassel
Johannes Hevelius,work location,Gdańsk,What is the work location of Johannes Hevelius?,Gdańsk
James Clark,sex or gender,male,What is the sex or gender of James Clark?,male
Ludwig Georg Braun,father,Otto Braun,Who is the father of Ludwig Georg Braun?,Otto Braun
James Clark,residence,Bangkok,What is the residence of James Clark?,Bangkok
Ludwig Georg Braun,member of political party,Free Democratic Party,What is the member of political party of Ludwig Georg Braun?,Free Democratic Party
Ludwig Georg Braun,sex or gender,male,What is the sex or gender of Ludwig Georg Braun?,male
Ludwig Georg Braun,occupation,entrepreneur,What is the occupation of Ludwig Georg Braun?,entrepreneur
Richard Steiff,place of death,Jackson,Who is the place of death of Richard Steiff?,Jackson
Ludwig Georg Braun,given name,Ludwig,Who is the given name of Ludwig Georg Braun?,Ludwig
Ludwig Georg Braun,family name,Braun,Who is the family name of Ludwig Georg Braun?,Braun
August Horch,employer,Audi AG,What is the employer of August Horch?,Audi AG
August Horch,member of political party,Nazi Party,What is the member of political party of August Horch?,Nazi Party
Johannes Hevelius,given name,Jan,What is the given name of Johannes Hevelius?,Jan
August Horch,sport,rallying,What is the sport of August Horch?,rallying
Ludwig Georg Braun,country of citizenship,Germany,What is the country of citizenship of Ludwig Georg Braun?,Germany
Richard Steiff,place of birth,Giengen an der Brenz,Who is the place of birth of Richard Steiff?,Giengen an der Brenz
James Clark,family name,Clark,Who is the family name of James Clark?,Clark
August Horch,country of citizenship,Germany,What is the country of citizenship of August Horch?,Germany
August Horch,place of birth,Winningen,What is the place of birth of August Horch?,Winningen
Richard Steiff,sex or gender,male,What is the sex or gender of Richard Steiff?,male
Joseph Anton von Maffei,place of birth,Munich,What is the place of birth of Joseph Anton von Maffei?,Munich
Joseph Anton von Maffei,place of death,Munich,What is the place of death of Joseph Anton von Maffei?,Munich
August Horch,sex or gender,male,What is the sex or gender of August Horch?,male
Christof Ebert,country of citizenship,Germany,What is the country of citizenship of Christof Ebert?,Germany
Joseph Anton von Maffei,place of burial,Alter Südfriedhof,Who is the place of burial of Joseph Anton von Maffei?,Alter Südfriedhof
Christof Ebert,educated at,University of Stuttgart,What was Christof Ebert educated at?,University of Stuttgart
Christof Ebert,family name,Ebert,Who is the family name of Christof Ebert?,Ebert
Joseph Anton von Maffei,given name,Joseph,Who is the given name of Joseph Anton von Maffei?,Joseph
Christof Ebert,employer,University of Stuttgart,What is the employer of Christof Ebert?,University of Stuttgart
Joseph Anton von Maffei,sex or gender,male,What is the sex or gender of Joseph Anton von Maffei?,male
Robert Boehringer,place of death,Geneva,What is the place of death of Robert Boehringer?,Geneva
Robert Boehringer,place of birth,Winnenden,What is the place of birth of Robert Boehringer?,Winnenden
Robert Boehringer,country of citizenship,Germany,What is the country of citizenship of Robert Boehringer?,Germany
Christof Ebert,academic degree,doctorate,What is the academic degree of Christof Ebert?,doctorate
Christof Ebert,sex or gender,male,What is the sex or gender of Christof Ebert?,male
Richard Steiff,given name,Richard,Who is the given name of Richard Steiff?,Richard
James Goodnight,affiliation,SAS Institute,What is the affiliation of James Goodnight?,SAS Institute
Robert Boehringer,sex or gender,male,What is the sex or gender of Robert Boehringer?,male
Robert Boehringer,work location,Geneva,What is the work location of Robert Boehringer?,Geneva
Eduard Schulte,place of birth,Düsseldorf,What is the place of birth of Eduard Schulte?,Düsseldorf
James Goodnight,sex or gender,male,What is the sex or gender of James Goodnight?,male
Eduard Schulte,employer,Office of Strategic Services,What is the employer of Eduard Schulte?,Office of Strategic Services
Eduard Schulte,country of citizenship,Germany,What is the country of citizenship of Eduard Schulte?,Germany
Eduard Schulte,sex or gender,male,What is the sex or gender of Eduard Schulte?,male
Robert Boehringer,given name,Robert,Who is the given name of Robert Boehringer?,Robert
Stefan Raab,country of citizenship,Germany,What is the country of citizenship of Stefan Raab?,Germany
Eduard Schulte,family name,Schulte,Who is the family name of Eduard Schulte?,Schulte
Stefan Raab,genre,pop music,What is the genre of Stefan Raab?,pop music
Otto Beisheim,place of birth,Velbert,Who is the place of birth of Otto Beisheim?,Velbert
Karel Schwarzenberg,place of birth,Prague,What is the place of birth of Karel Schwarzenberg?,Prague
Karel Schwarzenberg,place of death,Vienna,What is the place of death of Karel Schwarzenberg?,Vienna
Otto Beisheim,employer,METRO AG,What is the employer of Otto Beisheim?,METRO AG
Stefan Raab,sex or gender,male,What is the sex or gender of Stefan Raab?,male
Karel Schwarzenberg,native language,Czech,What is the native language of Karel Schwarzenberg?,Czech
Karel Schwarzenberg,family,House of Schwarzenberg,What is the family of Karel Schwarzenberg?,House of Schwarzenberg
Otto Beisheim,sex or gender,male,What is the sex or gender of Otto Beisheim?,male
Karel Schwarzenberg,religion or worldview,Catholic Church,What is the religion or worldview of Karel Schwarzenberg?,Catholic Church
Karel Schwarzenberg,father,Karel VI of Schwarzenberg,Who is the father of Karel Schwarzenberg?,Karel VI of Schwarzenberg
Horst Lippmann,instrument,drum kit,What is the instrument of Horst Lippmann?,drum kit
Karel Schwarzenberg,sex or gender,male,What is the sex or gender of Karel Schwarzenberg?,male
Karel Schwarzenberg,mother,Antonia Schwarzenberg,Who is the mother of Karel Schwarzenberg?,Antonia Schwarzenberg
Karel Schwarzenberg,field of work,politics,What is the field of work of Karel Schwarzenberg?,politics
Anton Schlecker,country of citizenship,Germany,What is the country of citizenship of Anton Schlecker?,Germany
Karel Schwarzenberg,residence,Dřevíč Castle,What is the residence of Karel Schwarzenberg?,Dřevíč Castle
Horst Lippmann,family name,Lippmann,Who is the family name of Horst Lippmann?,Lippmann
Karel Schwarzenberg,work location,Sýkořice,What is the work location of Karel Schwarzenberg?,Sýkořice
Anton Schlecker,occupation,entrepreneur,What is the occupation of Anton Schlecker?,entrepreneur
Karel Schwarzenberg,spouse,Therese Schwarzenberg,Who is the spouse of Karel Schwarzenberg?,Therese Schwarzenberg
Max Otte,work location,Worms,What is the work location of Max Otte?,Worms
Max Otte,academic degree,doctorate,What is the academic degree of Max Otte?,doctorate
John L. Hennessy,sex or gender,male,What is the sex or gender of John L. Hennessy?,male
Karel Schwarzenberg,given name,Josef,Who is the given name of Karel Schwarzenberg?,Josef
Anton Schlecker,sex or gender,male,What is the sex or gender of Anton Schlecker?,male
Heinrich Koppers,field of work,business,What is the field of work of Heinrich Koppers?,business
Larry Ellison,native language,English,What is the native language of Larry Ellison?,English
Heinrich Koppers,sex or gender,male,What is the sex or gender of Heinrich Koppers?,male
Petro Poroshenko,writing language,English,What is the writing language of Petro Poroshenko?,English
Karel Schwarzenberg,family name,Schwarzenberg,Who is the family name of Karel Schwarzenberg?,Schwarzenberg
Heinrich Hiesinger,affiliation,thyssenkrupp AG,What is the affiliation of Heinrich Hiesinger?,thyssenkrupp AG
Heinrich Koppers,country of citizenship,German Reich,What is the country of citizenship of Heinrich Koppers?,German Reich
Horst Lippmann,place of death,Frankfurt,What is the place of death of Horst Lippmann?,Frankfurt
Larry Ellison,spouse,Melanie Craft,Who is the spouse of Larry Ellison?,Melanie Craft
Horst Lippmann,country of citizenship,Germany,What is the country of citizenship of Horst Lippmann?,Germany
Larry Ellison,sex or gender,male,What is the sex or gender of Larry Ellison?,male
Horst Lippmann,field of work,jazz,What is the field of work of Horst Lippmann?,jazz
Ferdinand Schichau,academic major,engineering,What is the academic major of Ferdinand Schichau?,engineering
Heinrich Koppers,given name,Heinrich,Who is the given name of Heinrich Koppers?,Heinrich
Horst Lippmann,genre,jazz,What is the genre of Horst Lippmann?,jazz
Larry Ellison,writing language,English,What is the writing language of Larry Ellison?,English
Ferdinand Schichau,honorific prefix,councillor of commerce,What is the honorific prefix of Ferdinand Schichau?,councillor of commerce
Ferdinand Schichau,religion or worldview,Lutheranism,What is the religion or worldview of Ferdinand Schichau?,Lutheranism
Eric Schmidt,academic degree,doctorate,What is the academic degree of Eric Schmidt?,doctorate
Larry Ellison,subject has role,billionaire,What is the subject has role of Larry Ellison?,billionaire
Horst Lippmann,sex or gender,male,What is the sex or gender of Horst Lippmann?,male
Eric Schmidt,family name,Schmidt,Who is the family name of Eric Schmidt?,Schmidt
Leo-Ferdinand Graf Henckel von Donnersmarck,place of death,Berlin,What is the place of death of Leo-Ferdinand Graf Henckel von Donnersmarck?,Berlin
Ferdinand Schichau,sex or gender,male,What is the sex or gender of Ferdinand Schichau?,male
Leo-Ferdinand Graf Henckel von Donnersmarck,country of citizenship,Germany,What is the country of citizenship of Leo-Ferdinand Graf Henckel von Donnersmarck?,Germany
Leo-Ferdinand Graf Henckel von Donnersmarck,sex or gender,male,What is the sex or gender of Leo-Ferdinand Graf Henckel von Donnersmarck?,male
Max Otte,place of birth,Plettenberg,Who is the place of birth of Max Otte?,Plettenberg
Petro Poroshenko,spouse,Maryna Poroshenko,Who is the spouse of Petro Poroshenko?,Maryna Poroshenko
Petro Poroshenko,educated at,Institute of International Relations of Taras Shevchenko National University of Kyiv,What was Petro Poroshenko educated at?,Institute of International Relations of Taras Shevchenko National University of Kyiv
Petro Poroshenko,sex or gender,male,What is the sex or gender of Petro Poroshenko?,male
Heinrich Hiesinger,educated at,Technical University of Munich,What was Heinrich Hiesinger educated at?,Technical University of Munich
Max Otte,member of political party,Christian Democratic Union,What is the member of political party of Max Otte?,Christian Democratic Union
Heinrich Hiesinger,place of birth,Bopfingen,What is the place of birth of Heinrich Hiesinger?,Bopfingen
Max Otte,employer,University of Graz,What is the employer of Max Otte?,University of Graz
Heinrich Hiesinger,country of citizenship,Germany,What is the country of citizenship of Heinrich Hiesinger?,Germany
Max Otte,sex or gender,male,What is the sex or gender of Max Otte?,male
Heinrich Hiesinger,given name,Heinrich,Who is the given name of Heinrich Hiesinger?,Heinrich
Juan Trippe,place of death,New York City,What is the place of death of Juan Trippe?,New York City
Petro Poroshenko,significant event,Panama Papers,What is the significant event of Petro Poroshenko?,Panama Papers
Heinrich Hiesinger,sex or gender,male,What is the sex or gender of Heinrich Hiesinger?,male
Carl Vincent Krogmann,place of birth,Hamburg,What is the place of birth of Carl Vincent Krogmann?,Hamburg
Juan Trippe,manner of death,natural causes,What is the manner of death of Juan Trippe?,natural causes
Juan Trippe,occupation,entrepreneur,What is the occupation of Juan Trippe?,entrepreneur
Juan Trippe,place of birth,Sea Bright,What is the place of birth of Juan Trippe?,Sea Bright
Carl Vincent Krogmann,member of political party,Nazi Party,What is the member of political party of Carl Vincent Krogmann?,Nazi Party
Carl Vincent Krogmann,place of death,Hamburg,What is the place of death of Carl Vincent Krogmann?,Hamburg
Juan Trippe,sex or gender,male,What is the sex or gender of Juan Trippe?,male
Carl Vincent Krogmann,country of citizenship,Germany,What is the country of citizenship of Carl Vincent Krogmann?,Germany
Carl Vincent Krogmann,father,Richard Carl Krogmann,Who is the father of Carl Vincent Krogmann?,Richard Carl Krogmann
Thomas Edison,educated at,Cooper Union,What was Thomas Edison educated at?,Cooper Union
Thomas Edison,native language,English,What is the native language of Thomas Edison?,English
Thomas Edison,employer,General Electric,What is the employer of Thomas Edison?,General Electric
Thomas Edison,ethnic group,Americans,What is the ethnic group of Thomas Edison?,Americans
Thomas Edison,place of death,West Orange,What is the place of death of Thomas Edison?,West Orange
Thomas Edison,religion or worldview,deism,What is the religion or worldview of Thomas Edison?,deism
Carl Vincent Krogmann,sex or gender,male,What is the sex or gender of Carl Vincent Krogmann?,male
Ludwig Opel,place of birth,Rüsselsheim am Main,What is the place of birth of Ludwig Opel?,Rüsselsheim am Main
Thomas Edison,sex or gender,male,What is the sex or gender of Thomas Edison?,male
Thomas Edison,father,Samuel Ogden Edison,Who is the father of Thomas Edison?,Samuel Ogden Edison
Ludwig Opel,mother,Sophie Opel,Who is the mother of Ludwig Opel?,Sophie Opel
Ludwig Opel,father,lhaj Adam Opel,What is the father of Ludwig Opel?,lhaj Adam Opel
Ludwig Opel,place of death,Eastern Front,What is the place of death of Ludwig Opel?,Eastern Front
Ludwig Opel,family name,Opel,What is the family name of Ludwig Opel?,Opel
Thomas Edison,manner of death,natural causes,What is the manner of death of Thomas Edison?,natural causes
Thomas Edison,cause of death,type 2 diabetes,What is the cause of death of Thomas Edison?,type 2 diabetes
Ludwig Opel,sport,cycle sport,What is the sport of Ludwig Opel?,cycle sport
Ludwig Opel,sex or gender,male,What is the sex or gender of Ludwig Opel?,male
John L. Hennessy,doctoral student,Anant Agarwal,Who is the doctoral student of John L. Hennessy?,Anant Agarwal
Thomas Edison,given name,Thomas,Who is the given name of Thomas Edison?,Thomas
Ludwig Opel,given name,Ludwig,Who is the given name of Ludwig Opel?,Ludwig
Corny Littmann,sport,association football,What is the sport of Corny Littmann?,association football
