subject,relation,object,question,label
Finland,driving side,right,What is the driving side of Finland?,right
Finland,history of topic,history of Finland,What is the history of topic of Finland?,history of Finland
Finland,economy of topic,economy of Finland,What is the economy of topic of Finland?,economy of Finland
Malaysia,official language,Malay,What is the official language of Malaysia?,Malay
Malaysia,flag,flag of Malaysia,What is the flag of Malaysia?,flag of Malaysia
Malaysia,basic form of government,constitutional monarchy,What is the basic form of government of Malaysia?,constitutional monarchy
Malaysia,capital,Kuala Lumpur,What is the capital of Malaysia?,Kuala Lumpur
Malaysia,currency,Malaysian ringgit,What is the currency of Malaysia?,Malaysian ringgit
Malaysia,head of state,Ibrahim Iskandar of Johor,Who is the head of state of Malaysia?,Ibrahim Iskandar of Johor
Malaysia,head of government,Anwar Ibrahim,Who is the head of government of Malaysia?,Anwar Ibrahim
Malaysia,central bank,Bank Negara Malaysia,What is the central bank of Malaysia?,Bank Negara Malaysia
Malaysia,replaces,Federation of Malaya,What does Malaysia replace?,Federation of Malaya
Malaysia,office held by head of government,Prime Minister of Malaysia,What is the office held by head of government of Malaysia?,Prime Minister of Malaysia
Denmark,head of government,Mette Frederiksen,Who is the head of government of Denmark?,Mette Frederiksen
Denmark,capital,Copenhagen,What is the capital of Denmark?,Copenhagen
Denmark,official language,Danish,What is the official language of Denmark?,Danish
Denmark,flag,flag of Denmark,What is the flag of Denmark?,flag of Denmark
Denmark,currency,Danish krone,What is the currency of Denmark?,Danish krone
Denmark,basic form of government,constitutional monarchy,What is the basic form of government of Denmark?,constitutional monarchy
Denmark,head of state,Frederik X of Denmark,Who is the head of state of Denmark?,Frederik X of Denmark
Myanmar,official language,Burmese,What is the official language of Myanmar?,Burmese
Denmark,legislative body,Folketing,What is the legislative body of Denmark?,Folketing
Myanmar,flag,flag of Myanmar,What is the flag of Myanmar?,flag of Myanmar
Myanmar,capital,Naypyidaw,What is the capital of Myanmar?,Naypyidaw
Myanmar,basic form of government,republic,What is the basic form of government of Myanmar?,republic
Myanmar,head of government,Min Aung Hlaing,Who is the head of government of Myanmar?,Min Aung Hlaing
Sweden,located in/on physical feature,Scandinavia,What is the located in/on physical feature of Sweden?,Scandinavia
Sweden,central bank,Sveriges Riksbank,What is the central bank of Sweden?,Sveriges Riksbank
Sweden,driving side,right,What is the driving side of Sweden?,right
Sweden,railway traffic side,right,What is the railway traffic side of Sweden?,right
Sweden,studied in,Scandinavian studies,What was Sweden studied in?,Scandinavian studies
Myanmar,central bank,Central Bank of Myanmar,What is the central bank of Myanmar?,Central Bank of Myanmar
Poland,official language,Polish,What is the official language of Poland?,Polish
Myanmar,driving side,right,What is the driving side of Myanmar?,right
Denmark,located in/on physical feature,Scandinavia,What is the located in/on physical feature of Denmark?,Scandinavia
Poland,flag,flag of Poland,What is the flag of Poland?,flag of Poland
Poland,head of government,Donald Tusk,Who is the head of government of Poland?,Donald Tusk
Poland,currency,złoty,What is the currency of Poland?,złoty
Poland,capital,Warsaw,What is the capital of Poland?,Warsaw
Poland,highest judicial authority,Supreme Court of Poland,What is the highest judicial authority of Poland?,Supreme Court of Poland
Poland,main regulatory text,Constitution of Poland,What is the main regulatory text of Poland?,Constitution of Poland
Poland,head of state,Andrzej Duda,Who is the head of state of Poland?,Andrzej Duda
Nepal,capital,Kathmandu,What is the capital of Nepal?,Kathmandu
Nepal,head of government,Pushpa Kamal Dahal,Who is the head of government of Nepal?,Pushpa Kamal Dahal
Nepal,flag,flag of Nepal,What is the flag of Nepal?,flag of Nepal
Nepal,currency,Nepalese rupee,What is the currency of Nepal?,Nepalese rupee
Nepal,official language,Nepali,What is the official language of Nepal?,Nepali
Nepal,basic form of government,federal republic,What is the basic form of government of Nepal?,federal republic
Denmark,central bank,Danmarks Nationalbank,What is the central bank of Denmark?,Danmarks Nationalbank
Denmark,history of topic,history of Denmark,What is the history of topic of Denmark?,history of Denmark
Denmark,driving side,right,What is the driving side of Denmark?,right
Denmark,lowest point,Lammefjord,What is the lowest point of Denmark?,Lammefjord
Nepal,executive body,Government of Nepal,What is the executive body of Nepal?,Government of Nepal
Lithuania,located in/on physical feature,Baltic states,What is the located in/on physical feature of Lithuania?,Baltic states
Nepal,twinned administrative body,Toyota,What is the twinned administrative body of Nepal?,Toyota
Lithuania,central bank,Bank of Lithuania,What is the central bank of Lithuania?,Bank of Lithuania
Poland,central bank,Narodowy Bank Polski,What is the central bank of Poland?,Narodowy Bank Polski
Lithuania,described by source,Brockhaus and Efron Encyclopedic Dictionary,Who is the described by source of Lithuania?,Brockhaus and Efron Encyclopedic Dictionary
Poland,highest point,Rysy,What is the highest point of Poland?,Rysy
Poland,office held by head of government,Prime Minister of Poland,What is the office held by head of government of Poland?,Prime Minister of Poland
Poland,described by source,Encyclopædia Britannica 11th edition,What is the described by source of Poland?,Encyclopædia Britannica 11th edition
Nepal,public holiday,Republic Day,What is the public holiday of Nepal?,Republic Day
Poland,history of topic,history of Poland,What is the history of topic of Poland?,history of Poland
Poland,driving side,right,What is the driving side of Poland?,right
Nepal,central bank,Nepal Rastra Bank,What is the central bank of Nepal?,Nepal Rastra Bank
Nepal,replaces,Kingdom of Nepal,What does Nepal replace?,Kingdom of Nepal
Poland,railway traffic side,right,What is the railway traffic side of Poland?,right
Oman,flag,flag of Oman,What is the flag of Oman?,flag of Oman
Oman,official language,Arabic,What is the official language of Oman?,Arabic
Oman,basic form of government,absolute monarchy,What is the basic form of government of Oman?,absolute monarchy
Oman,head of state,Haitham bin Tarik Al Said,Who is the head of state of Oman?,Haitham bin Tarik Al Said
Oman,head of government,Haitham bin Tarik Al Said,Who is the head of government of Oman?,Haitham bin Tarik Al Said
Oman,central bank,Central Bank of Oman,What is the central bank of Oman?,Central Bank of Oman
Oman,highest point,Jebel Shams,Who is the highest point of Oman?,Jebel Shams
Oman,replaces,Oman proper,What does Oman replace?,Oman proper
Oman,driving side,right,What is the driving side of Oman?,right
Oman,history of topic,history of Oman,What is the history of topic of Oman?,history of Oman
Italy,official language,Italian,What is the official language of Italy?,Italian
Italy,capital,Rome,What is the capital of Italy?,Rome
Italy,flag,flag of Italy,What is the flag of Italy?,flag of Italy
Italy,currency,Euro,What is the currency of Italy?,Euro
Italy,executive body,Government of Italy,What is the executive body of Italy?,Government of Italy
Italy,head of government,Giorgia Meloni,Who is the head of government of Italy?,Giorgia Meloni
Italy,main regulatory text,Constitution of Italy,What is the main regulatory text of Italy?,Constitution of Italy
Italy,follows,Kingdom of Italy,What does Italy follow?,Kingdom of Italy
Italy,legislative body,Italian Parliament,What is the legislative body of Italy?,Italian Parliament
Italy,head of state,Sergio Mattarella,Who is the head of state of Italy?,Sergio Mattarella
Pakistan,head of state,Asif Ali Zardari,Who is the head of state of Pakistan?,Asif Ali Zardari
Pakistan,capital,Islamabad,What is the capital of Pakistan?,Islamabad
Pakistan,flag,flag of Pakistan,What is the flag of Pakistan?,flag of Pakistan
Pakistan,currency,Pakistani rupee,What is the currency of Pakistan?,Pakistani rupee
Pakistan,twinned administrative body,Tsushima,What is the twinned administrative body of Pakistan?,Tsushima
Pakistan,basic form of government,federal republic,What is the basic form of government of Pakistan?,federal republic
Pakistan,highest judicial authority,Supreme Court of Pakistan,What is the highest judicial authority of Pakistan?,Supreme Court of Pakistan
Pakistan,head of government,Shehbaz Sharif,Who is the head of government of Pakistan?,Shehbaz Sharif
Italy,shape,boot,What does Italy shape?,boot
Italy,central bank,Bank of Italy,What is the central bank of Italy?,Bank of Italy
Italy,replaces,Kingdom of Italy,What does Italy replace?,Kingdom of Italy
Italy,office held by head of government,Prime Minister of Italy,What is the office held by head of government of Italy?,Prime Minister of Italy
Italy,driving side,right,What is the driving side of Italy?,right
Italy,geography of topic,geography of Italy,What is the geography of topic of Italy?,geography of Italy
Italy,office held by head of state,President of Italy,What is the office held by head of state of Italy?,President of Italy
Italy,history of topic,history of Italy,What is the history of topic of Italy?,history of Italy
Italy,economy of topic,economy of Italy,What is the economy of topic of Italy?,economy of Italy
Qatar,capital,Doha,What is the capital of Qatar?,Doha
Qatar,flag,flag of Qatar,What is the flag of Qatar?,flag of Qatar
Qatar,official language,Arabic,What is the official language of Qatar?,Arabic
Qatar,currency,Qatari riyal,What is the currency of Qatar?,Qatari riyal
Qatar,legislative body,Consultative Assembly of Qatar,What is the legislative body of Qatar?,Consultative Assembly of Qatar
